timestamp_ms,snapshot_id,server_ts_ms,client_rx_ms,latency_ms,jitter_ms
1765319493258,1,1765319493257,1765319493257,0,0
1765319493308,2,1765319493308,1765319493308,0,0
1765319493359,3,1765319493358,1765319493358,0,0
1765319493409,4,1765319493409,1765319493409,0,0
1765319493460,5,1765319493460,1765319493460,0,0
1765319493511,6,1765319493511,1765319493511,0,0
1765319493562,7,1765319493562,1765319493562,0,0
1765319493613,8,1765319493613,1765319493613,0,0
1765319493664,9,1765319493664,1765319493664,0,0
1765319493715,10,1765319493715,1765319493715,0,0
1765319493766,11,1765319493765,1765319493765,0,0
1765319493816,12,1765319493816,1765319493816,0,0
1765319493867,13,1765319493867,1765319493867,0,0
1765319493918,14,1765319493918,1765319493918,0,0
1765319493969,15,1765319493969,1765319493969,0,0
1765319494020,16,1765319494020,1765319494020,0,0
1765319494071,17,1765319494070,1765319494070,0,0
1765319494122,18,1765319494121,1765319494121,0,0
1765319494172,19,1765319494172,1765319494172,0,0
1765319494223,20,1765319494223,1765319494223,0,0
1765319494275,21,1765319494275,1765319494275,0,0
1765319494326,22,1765319494325,1765319494325,0,0
1765319494377,23,1765319494377,1765319494377,0,0
1765319494428,24,1765319494427,1765319494427,0,0
1765319494479,25,1765319494479,1765319494479,0,0
1765319494530,26,1765319494530,1765319494530,0,0
1765319494581,27,1765319494580,1765319494580,0,0
1765319494631,28,1765319494631,1765319494631,0,0
1765319494682,29,1765319494682,1765319494682,0,0
1765319494733,30,1765319494733,1765319494733,0,0
1765319494784,31,1765319494784,1765319494784,0,0
1765319494835,32,1765319494835,1765319494835,0,0
1765319494886,33,1765319494886,1765319494886,0,0
1765319494937,34,1765319494937,1765319494937,0,0
1765319494989,35,1765319494989,1765319494989,0,0
1765319495041,36,1765319495040,1765319495040,0,0
1765319495092,37,1765319495091,1765319495091,0,0
1765319495142,38,1765319495142,1765319495142,0,0
1765319495193,39,1765319495193,1765319495193,0,0
1765319495244,40,1765319495244,1765319495244,0,0
1765319495295,41,1765319495294,1765319495294,0,0
1765319495346,42,1765319495346,1765319495346,0,0
1765319495397,43,1765319495397,1765319495397,0,0
1765319495448,44,1765319495448,1765319495448,0,0
1765319495499,45,1765319495498,1765319495498,0,0
1765319495550,46,1765319495549,1765319495549,0,0
1765319495600,47,1765319495600,1765319495600,0,0
1765319495651,48,1765319495651,1765319495651,0,0
1765319495703,49,1765319495703,1765319495703,0,0
1765319495754,50,1765319495753,1765319495754,1,1
1765319495804,51,1765319495804,1765319495804,0,1
1765319495855,52,1765319495855,1765319495855,0,0
1765319495906,53,1765319495906,1765319495906,0,0
1765319495957,54,1765319495956,1765319495956,0,0
1765319496007,55,1765319496007,1765319496007,0,0
1765319496058,56,1765319496058,1765319496058,0,0
1765319496109,57,1765319496109,1765319496109,0,0
1765319496160,58,1765319496160,1765319496160,0,0
1765319496219,59,1765319496219,1765319496219,0,0
1765319496270,60,1765319496270,1765319496270,0,0
1765319496321,61,1765319496321,1765319496321,0,0
1765319496372,62,1765319496372,1765319496372,0,0
1765319496423,63,1765319496423,1765319496423,0,0
1765319496474,64,1765319496474,1765319496474,0,0
1765319496525,65,1765319496525,1765319496525,0,0
1765319496576,66,1765319496576,1765319496576,0,0
1765319496627,67,1765319496627,1765319496627,0,0
1765319496678,68,1765319496678,1765319496678,0,0
1765319496729,69,1765319496729,1765319496729,0,0
1765319496780,70,1765319496780,1765319496780,0,0
1765319496831,71,1765319496831,1765319496831,0,0
1765319496882,72,1765319496882,1765319496882,0,0
1765319496933,73,1765319496933,1765319496933,0,0
1765319496984,74,1765319496983,1765319496984,1,1
1765319497035,75,1765319497034,1765319497034,0,1
1765319497086,76,1765319497085,1765319497086,1,1
1765319497136,77,1765319497136,1765319497136,0,1
1765319497187,78,1765319497187,1765319497187,0,0
1765319497238,79,1765319497238,1765319497238,0,0
1765319497289,80,1765319497289,1765319497289,0,0
1765319497340,81,1765319497340,1765319497340,0,0
1765319497391,82,1765319497391,1765319497391,0,0
1765319497442,83,1765319497441,1765319497442,1,1
1765319497493,84,1765319497493,1765319497493,0,1
1765319497545,85,1765319497545,1765319497545,0,0
1765319497596,86,1765319497596,1765319497596,0,0
1765319497647,87,1765319497647,1765319497647,0,0
1765319497698,88,1765319497698,1765319497698,0,0
1765319497748,89,1765319497748,1765319497748,0,0
1765319497799,90,1765319497799,1765319497799,0,0
1765319497850,91,1765319497850,1765319497850,0,0
1765319497901,92,1765319497901,1765319497901,0,0
1765319497952,93,1765319497951,1765319497951,0,0
1765319498002,94,1765319498002,1765319498002,0,0
1765319498053,95,1765319498053,1765319498053,0,0
1765319498104,96,1765319498104,1765319498104,0,0
1765319498155,97,1765319498155,1765319498155,0,0
1765319498206,98,1765319498206,1765319498206,0,0
1765319498257,99,1765319498256,1765319498256,0,0
1765319498307,100,1765319498307,1765319498307,0,0
1765319498358,101,1765319498358,1765319498358,0,0
1765319498411,102,1765319498411,1765319498411,0,0
1765319498463,103,1765319498463,1765319498463,0,0
1765319498514,104,1765319498514,1765319498514,0,0
1765319498566,105,1765319498566,1765319498566,0,0
1765319498617,106,1765319498617,1765319498617,0,0
1765319498668,107,1765319498668,1765319498668,0,0
1765319498725,108,1765319498724,1765319498724,0,0
1765319498776,109,1765319498775,1765319498775,0,0
1765319498827,110,1765319498826,1765319498827,1,1
1765319498878,111,1765319498878,1765319498878,0,1
1765319498929,112,1765319498929,1765319498929,0,0
1765319498980,113,1765319498980,1765319498980,0,0
1765319499031,114,1765319499031,1765319499031,0,0
